#  corrdinate, H_Res, Px_Res, Py_Res, Pz_Res, Gx_Res, Gy_Res, Gz_Res, ....
      0.16 4.26893734245202e-06 2.28038488428724e-06 -1.41294129285809e-08 -1.1611615217212e-08 1.7608612261275e-06 2.29488297866166e-06 1.41985434187967e-08
      0.48 4.76299605740072e-06 8.47674169616055e-06 -5.07571199664859e-06 9.14466768056265e-08 2.29631648751152e-06 4.50239821513813e-06 1.21673483157141e-09
       0.8 -9.86200019419658e-06 6.64138921454594e-06 -9.29322280315611e-06 -8.74916644706123e-09 4.51072582629423e-06 9.10178961562853e-07 -1.57893890300141e-08
      1.12 -3.07358742291565e-05 -4.81036138952325e-06 -1.87152180081374e-07 -7.80402978104423e-08 4.29670792120004e-06 -6.46529018137013e-06 4.17217502968791e-09
      1.44 -3.06400713818466e-05 -3.28483683612607e-07 -7.43358092960596e-06 -7.4888026128806e-09 -6.76993136771911e-07 -1.41383911403797e-05 -7.50929301850883e-09
      1.76 -0.00010603219563739 2.72492515442402e-06 -1.23101753503946e-05 -4.67162717109152e-08 -4.57074468583327e-06 -1.58771017972065e-05 -2.69678728423465e-08
      2.08 -0.000160017583779853 -1.46341879042196e-05 4.63162359766515e-06 -1.80943362453073e-07 -5.56514832573526e-06 -2.62211435344566e-06 2.09409131327352e-08
       2.4 -7.4163112439201e-05 -6.88654337199155e-06 3.36559652447028e-06 1.35767339127935e-08 -2.09245128953956e-06 -9.54272685515594e-07 6.65564052501483e-08
      2.72 -8.43259905833674e-05 -4.42520011512596e-06 -4.44639327525481e-06 3.73178304976465e-08 4.37994503926061e-06 -1.66855401833126e-05 5.31115809042205e-08
      3.04 -0.000165428793806851 7.81635483807765e-06 -3.19219711991927e-06 -2.82191508521391e-07 -1.05916676792836e-06 -2.13699656895705e-05 -2.10940120149773e-09
      3.36 -0.000244298847751243 3.46584822752946e-05 -1.06171865201728e-05 3.52433089395182e-08 -1.17518319696369e-06 -2.33071443036894e-05 -2.54584412352275e-08
      3.68 -0.000342926824292326 1.51779607784165e-05 -3.38031898700694e-06 1.75953388540685e-07 -1.47900896675242e-05 -1.06318768429914e-05 3.55441570325355e-08
         4 -0.000404238181238109 -5.94500720433254e-06 1.19455591503644e-05 1.94735642063854e-08 -3.76048855658837e-05 1.16332827599589e-05 8.72424855651224e-08
