#  corrdinate, H_Res, Px_Res, Py_Res, Pz_Res, Gx_Res, Gy_Res, Gz_Res, ....
      0.16 -1.99314626157743e-07 -7.86081941648627e-08 1.2312758176007e-05 1.30937854624834e-08 -2.5495610192455e-06 -1.2463570909604e-05 -5.51543566021267e-09
      0.48 5.69274399186069e-07 -1.31694097607401e-06 2.38547270059317e-06 1.74082961166758e-09 2.55212871115131e-07 -1.29098932480611e-05 -7.06215629286116e-09
       0.8 -7.25915289264614e-06 -5.16555885620361e-06 -8.23879159214071e-06 -1.13378371917182e-08 6.19373637210663e-06 -5.10470326926971e-06 -8.80264249879498e-09
      1.12 -1.5809028180442e-05 -6.91391287905489e-06 -1.02772283435013e-05 -1.81266853074811e-08 6.94273396034575e-06 4.02934849102385e-06 -9.46601222493787e-09
      1.44 -4.03028612213863e-05 -1.21425286967623e-06 -3.22958018634524e-06 -2.4491283220599e-08 3.07844126148493e-06 -1.06220399497794e-06 -1.15533579478428e-08
      1.76 -0.000103961874094534 1.71821413287418e-06 4.44473168911095e-06 -3.21127378432628e-08 2.83934920660465e-06 -1.30295771543574e-05 -6.98083617158389e-09
      2.08 -9.38535319120712e-05 -3.10922610947312e-06 1.21755593440515e-05 5.2004896110011e-09 6.18854001730606e-06 -2.02427257127838e-05 5.89091568698468e-09
       2.4 -1.56494178460644e-05 -8.43940448219469e-06 2.9768736532099e-07 3.88139318860076e-08 8.63316554190779e-06 -2.49211686354766e-05 1.63585568411816e-09
      2.72 -1.84713507948955e-05 -2.97796769065024e-06 -1.72037894468046e-05 -5.51471956954381e-09 1.17868556921306e-05 -2.44454018213913e-05 -1.61684041110239e-09
      3.04 -5.25304249343055e-05 6.04294471032962e-06 -1.44346524705677e-05 7.24618542435192e-09 1.33603016610369e-05 -1.83026187814931e-05 1.71562534237382e-08
      3.36 -9.20416314436716e-05 2.12349338398997e-06 -6.02180814240108e-06 8.98908566708614e-08 1.23065859855919e-05 -1.35495253306542e-05 1.78334974987074e-08
      3.68 -0.000253950596208355 2.36538768708264e-06 -1.46944438344724e-05 5.98227053114106e-08 8.44782216510248e-06 -8.5710024938198e-06 9.09333019437263e-09
         4 -0.00048722741548818 6.77997946087594e-06 -2.06433127175776e-05 1.61825278234579e-08 -1.60879321161726e-06 4.65755513690994e-06 3.14783811537843e-08
      4.32 -0.00051734525713496 3.06952892909494e-06 -3.40849685343025e-07 7.18833628496569e-08 -1.11037759247652e-05 2.09126080615386e-05 4.76509875023137e-08
      4.64 -0.000275374221277656 -4.18730598911643e-06 1.81121939644085e-05 8.52121129312166e-08 -1.16032390093466e-05 2.0311872772519e-05 2.50436713717983e-08
      4.96 -5.11583756905512e-05 -4.43390467145554e-06 1.85876471683956e-05 -1.2414169624407e-08 -3.92480969152431e-06 5.57396027551136e-06 9.4320411605731e-09
      5.28 -2.6312142550447e-05 3.46230266653567e-07 1.81553686007162e-05 -4.5451374842828e-08 3.01801547492576e-06 5.95930531627243e-06 1.94454073499047e-08
       5.6 -5.01395425239405e-05 -7.57837802480136e-06 1.71625561158384e-05 7.92497142439332e-09 2.03034613481415e-06 2.55238801486383e-05 1.69697720881073e-08
      5.92 8.65931324552976e-07 -1.44905768813452e-05 -1.93731959942403e-06 1.00976189692585e-08 -3.56957811720442e-07 3.05562000608527e-05 1.58646826256488e-10
      6.24 -1.09958913364757e-05 -9.06342013730823e-06 -3.57869012926684e-05 -2.86268201173059e-08 5.6062251056956e-06 7.43552848803247e-06 -2.66964025188282e-10
      6.56 -0.000117790342024171 -5.45812322463278e-06 -3.84614288291478e-05 -1.15699845549999e-08 1.16791594119433e-05 -1.44992952940096e-05 6.76381499179143e-09
      6.88 -0.000115716264029824 -1.69070273182209e-05 6.96853861856471e-06 2.45093802567163e-08 5.56620749683396e-06 -1.57728299503204e-05 2.55656548043057e-09
       7.2 -1.53548980969963e-05 -3.15498673152147e-05 3.53985443887923e-05 2.54257347297856e-08 -6.77022170584115e-06 -4.79617417293257e-06 -1.27849491288321e-09
      7.52 2.64218335669193e-05 -2.47851127572706e-05 1.52582463942869e-05 1.78543756041101e-08 -1.61306820267001e-05 9.18322442217711e-06 -5.52601651982968e-09
      7.84 1.8470632436403e-05 -5.48387136561844e-06 -3.98472621135615e-06 -7.18189206563022e-08 -1.40927559460422e-05 8.05510028006484e-06 -3.17436469862373e-09
      8.16 -3.3942969477714e-06 3.37662953298134e-06 1.46987179392151e-06 -9.08489460877623e-08 -7.84028284635333e-06 -7.18311329644961e-07 3.07708363969946e-08
      8.48 -9.22522397189391e-06 -1.20830729353761e-06 2.18018207300695e-05 -1.09325259133769e-07 -1.65933099541193e-06 -6.27891513746614e-06 6.95304233174443e-08
